2024-12-19 11:55:19.649 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-19 11:55:20.680 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2024-12-19 11:55:20.680 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - [settings] [http-client] connect timeout:1000
2024-12-19 11:55:20.682 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - PER_TASK_CONFIG_SIZE: 3000.0
2024-12-19 11:55:20.685 [Thread-2] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - null No credential found
2024-12-19 11:55:20.720 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels.....
2024-12-19 11:55:20.722 [main] INFO  com.alibaba.nacos.common.labels - Process LabelsCollector with [name:defaultNacosLabelsCollector]
2024-12-19 11:55:20.722 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties raw labels: null
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties labels: {}
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm raw labels: null
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm labels: {}
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env raw labels: null
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env labels: {}
2024-12-19 11:55:20.724 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels finished,labels :{}
2024-12-19 11:55:20.738 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2024-12-19 11:55:20.738 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2024-12-19 11:55:20.748 [main] INFO  c.a.n.client.config.impl.LocalConfigInfoProcessor - LOCAL_SNAPSHOT_PATH:C:\Users\chen\nacos\config
2024-12-19 11:55:20.754 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0
2024-12-19 11:55:20.791 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$635/0x000001bb813b96c8
2024-12-19 11:55:20.791 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$636/0x000001bb813b9ae8
2024-12-19 11:55:20.791 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-12-19 11:55:20.793 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-12-19 11:55:20.801 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Try to connect to server on start up, server: {serverIp = 'nacos', server main port = 8848}
2024-12-19 11:55:20.855 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:nacos ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2024-12-19 11:55:22.174 [main] INFO  c.a.n.common.ability.AbstractAbilityControlManager - Ready to get current node abilities...
2024-12-19 11:55:22.174 [main] INFO  c.a.n.common.ability.AbstractAbilityControlManager - Ready to initialize current node abilities, support modes: [SDK_CLIENT]
2024-12-19 11:55:22.176 [main] INFO  c.a.n.common.ability.AbstractAbilityControlManager - Initialize current abilities finish...
2024-12-19 11:55:22.176 [main] INFO  c.a.n.c.ability.discover.NacosAbilityManagerHolder - [AbilityControlManager] Successfully initialize AbilityControlManager
2024-12-19 11:55:22.254 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Success to connect to server [nacos:8848] on start up, connectionId = 1734580521566_10.0.0.4_62450
2024-12-19 11:55:22.254 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Notify connected event to listeners.
2024-12-19 11:55:22.254 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Connected,notify listen context...
2024-12-19 11:55:22.254 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-12-19 11:55:22.254 [main] INFO  com.alibaba.nacos.common.remote.client - [dc3f0c80-0f71-45c4-804b-c054ba70f51f_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$655/0x000001bb815028b0
2024-12-19 11:55:22.321 [main] INFO  com.alibaba.nacos.client.config.impl.Limiter - limitTime:5.0
2024-12-19 11:55:22.389 [main] WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[region-service] & group[DEFAULT_GROUP]
2024-12-19 11:55:22.445 [main] WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[region-service.yaml] & group[DEFAULT_GROUP]
2024-12-19 11:55:22.445 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-region-service.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-region-service,DEFAULT_GROUP'}]
2024-12-19 11:55:22.451 [main] INFO  cn.edu.xmu.oomall.region.RegionApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-19 11:55:23.131 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-12-19 11:55:23.132 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-19 11:55:23.271 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 132 ms. Found 1 JPA repository interface.
2024-12-19 11:55:23.901 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[cn.edu.xmu.javaee.core, cn.edu.xmu.oomall.region]' package. Please check your configuration.
